Data,Fit
8.0000,0.828083,0.652496
8.0000,1.017630,0.652496
8.0000,0.908242,0.652496
8.0000,0.828072,0.652496
8.0000,1.009731,0.652496
8.0000,1.043798,0.652496
8.0000,1.154656,0.652496
8.0000,1.154470,0.652496
8.0000,0.946669,0.652496
8.0000,1.062793,0.652496
8.0000,0.902374,0.652496
8.0000,0.631787,0.652496
8.0000,0.762267,0.652496
8.0000,0.940628,0.652496
8.0000,0.914622,0.652496
8.0000,1.050631,0.652496
8.0000,1.017579,0.652496
8.0000,0.769245,0.652496
8.0000,0.875828,0.652496
8.0000,1.328576,0.652496
8.0000,1.132357,0.652496
8.0000,1.063263,0.652496
8.0000,1.059302,0.652496
8.0000,1.345292,0.652496
8.0000,0.984151,0.652496
8.0000,1.219388,0.652496
8.0000,0.848573,0.652496
8.0000,0.845613,0.652496
8.0000,0.984412,0.652496
8.0000,0.923928,0.652496
8.0000,1.000098,0.652496
8.0000,1.132598,0.652496
8.0000,1.052643,0.652496
8.0000,1.253675,0.652496
8.0000,1.047914,0.652496
8.0000,1.013290,0.652496
8.0000,1.253048,0.652496
8.0000,0.921521,0.652496
8.0000,1.211834,0.652496
8.0000,1.300180,0.652496
8.0000,0.951122,0.652496
8.0000,1.051990,0.652496
8.0000,0.376925,0.652496
8.0000,0.768575,0.652496
8.0000,0.927343,0.652496
8.0000,1.096749,0.652496
8.0000,1.063635,0.652496
8.0000,1.186131,0.652496
8.0000,1.072334,0.652496
8.0000,1.252584,0.652496
8.0000,0.930828,0.652496
8.0000,0.970879,0.652496
8.0000,0.801795,0.652496
8.0000,0.846148,0.652496
8.0000,0.988363,0.652496
8.0000,0.877289,0.652496
8.0000,0.778206,0.652496
8.0000,1.755368,0.652496
8.0000,1.172103,0.652496
8.0000,1.200421,0.652496
8.0000,0.867581,0.652496
8.0000,1.374980,0.652496
8.0000,1.181332,0.652496
8.0000,0.933288,0.652496
8.0000,0.718100,0.652496
8.0000,0.853979,0.652496
8.0000,1.082480,0.652496
8.0000,1.475807,0.652496
8.0000,1.109568,0.652496
8.0000,1.044129,0.652496
8.0000,1.135620,0.652496
8.0000,1.274039,0.652496
8.0000,0.999362,0.652496
8.0000,1.495180,0.652496
8.0000,1.306574,0.652496
8.0000,1.078613,0.652496
8.0000,0.938661,0.652496
8.0000,0.705233,0.652496
8.0000,0.933960,0.652496
8.0000,1.078028,0.652496
8.0000,1.081131,0.652496
8.0000,0.871181,0.652496
8.0000,1.159322,0.652496
8.0000,1.286033,0.652496
8.0000,1.054977,0.652496
8.0000,1.109728,0.652496
8.0000,0.840065,0.652496
8.0000,1.089702,0.652496
8.0000,1.294627,0.652496
8.0000,1.093588,0.652496
8.0000,0.769434,0.652496
8.0000,0.686251,0.652496
8.0000,1.075232,0.652496
8.0000,0.995277,0.652496
8.0000,1.164781,0.652496
8.0000,1.143400,0.652496
8.0000,1.214490,0.652496
8.0000,0.956331,0.652496
8.0000,1.107034,0.652496
8.0000,0.994193,0.652496
8.0000,1.216725,0.652496
8.0000,1.295708,0.652496
8.0000,1.404226,0.652496
8.0000,0.966289,0.652496
8.0000,0.958437,0.652496
8.0000,0.935179,0.652496
8.0000,0.878310,0.652496
8.0000,1.117237,0.652496
8.0000,1.085780,0.652496
8.0000,1.161206,0.652496
8.0000,0.467594,0.652496
8.0000,1.390181,0.652496
8.0000,0.943155,0.652496
8.0000,0.641688,0.652496
8.0000,0.907161,0.652496
8.0000,1.547294,0.652496
8.0000,0.728741,0.652496
8.0000,1.258954,0.652496
8.0000,0.692588,0.652496
8.0000,0.994942,0.652496
8.0000,1.200480,0.652496
8.0000,0.856196,0.652496
8.0000,0.608015,0.652496
8.0000,1.142988,0.652496
8.0000,1.040480,0.652496
8.0000,1.113952,0.652496
8.0000,0.725766,0.652496
8.0000,0.974319,0.652496
8.0000,1.140902,0.652496
8.0000,0.927118,0.652496
8.0000,1.217833,0.652496
8.0000,0.952904,0.652496
8.0000,0.781897,0.652496
8.0000,0.662439,0.652496
8.0000,1.243631,0.652496
8.0000,1.040839,0.652496
8.0000,1.275891,0.652496
8.0000,1.092389,0.652496
8.0000,0.856752,0.652496
8.0000,1.044110,0.652496
8.0000,1.096038,0.652496
8.0000,1.061730,0.652496
8.0000,1.201944,0.652496
8.0000,0.661738,0.652496
8.0000,1.099044,0.652496
8.0000,0.865044,0.652496
8.0000,1.351930,0.652496
8.0000,0.625997,0.652496
8.0000,0.920651,0.652496
8.0000,0.788218,0.652496
8.0000,0.963224,0.652496
8.0000,0.995455,0.652496
8.0000,0.939373,0.652496
8.0000,0.894763,0.652496
8.0000,0.983838,0.652496
8.0000,1.124089,0.652496
8.0000,1.396439,0.652496
8.0000,1.051600,0.652496
8.0000,0.887556,0.652496
8.0000,0.854712,0.652496
8.0000,1.071551,0.652496
8.0000,0.790918,0.652496
8.0000,1.204980,0.652496
8.0000,0.907017,0.652496
8.0000,0.570782,0.652496
8.0000,1.002704,0.652496
8.0000,0.803371,0.652496
8.0000,1.281744,0.652496
8.0000,1.348427,0.652496
8.0000,0.910533,0.652496
8.0000,1.122779,0.652496
8.0000,0.936507,0.652496
8.0000,0.851544,0.652496
8.0000,0.791671,0.652496
8.0000,0.872008,0.652496
8.0000,1.047792,0.652496
8.0000,1.011091,0.652496
8.0000,1.071053,0.652496
8.0000,0.824457,0.652496
8.0000,0.993541,0.652496
8.0000,1.183388,0.652496
8.0000,0.762331,0.652496
8.0000,0.820776,0.652496
8.0000,0.976648,0.652496
8.0000,1.108732,0.652496
8.0000,1.002273,0.652496
8.0000,1.013486,0.652496
8.0000,0.792242,0.652496
8.0000,0.940049,0.652496
8.0000,0.951367,0.652496
8.0000,1.247266,0.652496
8.0000,0.896075,0.652496
8.0000,1.420774,0.652496
8.0000,0.854771,0.652496
8.0000,1.146080,0.652496
8.0000,1.225964,0.652496
8.0000,1.377585,0.652496
8.0000,0.851415,0.652496
8.0000,1.184837,0.652496
8.0000,1.560772,0.652496
8.0000,0.719064,0.652496
8.0000,1.192062,0.652496
8.0000,1.022831,0.652496
8.0000,0.995179,0.652496
8.0000,1.003756,0.652496
8.0000,1.325572,0.652496
8.0000,0.787892,0.652496
8.0000,0.994498,0.652496
8.0000,0.876769,0.652496
8.0000,0.441677,0.652496
8.0000,1.214990,0.652496
8.0000,0.750870,0.652496
8.0000,0.974640,0.652496
8.0000,1.007942,0.652496
8.0000,0.787424,0.652496
8.0000,0.943509,0.652496
8.0000,0.672315,0.652496
8.0000,1.148818,0.652496
8.0000,1.079978,0.652496
8.0000,1.113643,0.652496
8.0000,0.916138,0.652496
8.0000,1.169992,0.652496
8.0000,0.843894,0.652496
8.0000,0.893666,0.652496
8.0000,1.143443,0.652496
8.0000,1.121787,0.652496
8.0000,0.836759,0.652496
8.0000,1.085486,0.652496
8.0000,1.096042,0.652496
8.0000,1.004817,0.652496
8.0000,0.892193,0.652496
8.0000,0.914083,0.652496
8.0000,1.215395,0.652496
8.0000,0.992748,0.652496
8.0000,1.107067,0.652496
8.0000,1.006917,0.652496
8.0000,1.183975,0.652496
8.0000,0.941622,0.652496
8.0000,0.938835,0.652496
8.0000,0.993857,0.652496
8.0000,1.119383,0.652496
8.0000,1.234247,0.652496
8.0000,0.930056,0.652496
8.0000,0.826244,0.652496
8.0000,1.051872,0.652496
8.0000,0.771250,0.652496
8.0000,1.269906,0.652496
8.0000,0.837168,0.652496
8.0000,0.747568,0.652496
8.0000,0.697669,0.652496
8.0000,0.870540,0.652496
8.0000,1.289749,0.652496
8.0000,0.812349,0.652496
8.0000,0.776847,0.652496
8.0000,1.143117,0.652496
8.0000,0.737472,0.652496
8.0000,1.138781,0.652496
8.0000,1.005061,0.652496
8.0000,0.986241,0.652496
8.0000,0.802563,0.652496
8.0000,0.952143,0.652496
8.0000,1.216141,0.652496
8.0000,1.125200,0.652496
8.0000,0.622264,0.652496
8.0000,0.890325,0.652496
8.0000,0.736484,0.652496
8.0000,0.798518,0.652496
8.0000,0.733286,0.652496
8.0000,1.030934,0.652496
8.0000,1.278031,0.652496
8.0000,1.089614,0.652496
8.0000,0.816498,0.652496
8.0000,1.168229,0.652496
8.0000,0.754639,0.652496
8.0000,0.711247,0.652496
8.0000,0.861279,0.652496
8.0000,0.920928,0.652496
8.0000,1.185130,0.652496
8.0000,0.896954,0.652496
8.0000,0.830018,0.652496
8.0000,1.032477,0.652496
8.0000,0.993813,0.652496
8.0000,0.816587,0.652496
8.0000,0.922061,0.652496
8.0000,1.125407,0.652496
8.0000,0.886363,0.652496
8.0000,0.957333,0.652496
8.0000,0.920383,0.652496
8.0000,1.169290,0.652496
8.0000,0.757060,0.652496
8.0000,1.031245,0.652496
8.0000,1.155110,0.652496
8.0000,1.153515,0.652496
8.0000,0.503880,0.652496
8.0000,0.841692,0.652496
8.0000,0.865938,0.652496
8.0000,1.186545,0.652496
8.0000,0.910170,0.652496
8.0000,0.718809,0.652496
8.0000,1.019518,0.652496
8.0000,0.775949,0.652496
8.0000,0.900717,0.652496
8.0000,1.024818,0.652496
8.0000,1.108185,0.652496
8.0000,1.045367,0.652496
8.0000,0.884209,0.652496
8.0000,0.983998,0.652496
8.0000,1.118558,0.652496
8.0000,1.362371,0.652496
8.0000,1.090917,0.652496
8.0000,1.298081,0.652496
8.0000,0.854586,0.652496
8.0000,1.105720,0.652496
8.0000,1.171209,0.652496
8.0000,0.590214,0.652496
8.0000,1.316431,0.652496
8.0000,1.150915,0.652496
8.0000,0.758009,0.652496
8.0000,1.143349,0.652496
8.0000,0.975787,0.652496
8.0000,0.951847,0.652496
8.0000,0.730157,0.652496
8.0000,1.016333,0.652496
8.0000,1.448634,0.652496
8.0000,1.162513,0.652496
8.0000,0.807077,0.652496
8.0000,0.942982,0.652496
8.0000,1.082613,0.652496
8.0000,1.164130,0.652496
8.0000,1.081407,0.652496
8.0000,1.045093,0.652496
8.0000,0.965243,0.652496
8.0000,1.195999,0.652496
8.0000,0.855341,0.652496
8.0000,1.003397,0.652496
8.0000,1.254236,0.652496
8.0000,1.141840,0.652496
8.0000,0.794734,0.652496
8.0000,0.926312,0.652496
8.0000,0.837723,0.652496
8.0000,0.770494,0.652496
8.0000,1.101477,0.652496
8.0000,1.049503,0.652496
8.0000,1.185328,0.652496
8.0000,0.986285,0.652496
8.0000,1.163026,0.652496
8.0000,1.574790,0.652496
8.0000,0.953784,0.652496
8.0000,0.866526,0.652496
8.0000,1.162923,0.652496
8.0000,1.060688,0.652496
8.0000,0.895983,0.652496
8.0000,1.000038,0.652496
8.0000,1.121157,0.652496
8.0000,1.274696,0.652496
8.0000,1.034930,0.652496
8.0000,1.066329,0.652496
8.0000,0.834199,0.652496
8.0000,0.800442,0.652496
8.0000,1.050337,0.652496
8.0000,0.825071,0.652496
8.0000,0.702739,0.652496
8.0000,1.178828,0.652496
8.0000,1.310832,0.652496
8.0000,0.654410,0.652496
8.0000,1.438058,0.652496
8.0000,0.938928,0.652496
8.0000,0.757667,0.652496
8.0000,1.080979,0.652496
8.0000,0.530451,0.652496
8.0000,0.615625,0.652496
8.0000,1.295199,0.652496
8.0000,0.987647,0.652496
8.0000,1.154856,0.652496
8.0000,0.996068,0.652496
8.0000,0.624505,0.652496
8.0000,0.952422,0.652496
8.0000,1.100866,0.652496
8.0000,1.054314,0.652496
8.0000,1.092141,0.652496
8.0000,0.981851,0.652496
8.0000,0.942497,0.652496
8.0000,0.919990,0.652496
8.0000,0.719725,0.652496
8.0000,1.085217,0.652496
8.0000,1.000980,0.652496
8.0000,0.902686,0.652496
8.0000,1.099086,0.652496
8.0000,0.990178,0.652496
8.0000,0.920735,0.652496
8.0000,1.033567,0.652496
8.0000,0.863710,0.652496
8.0000,1.066125,0.652496
8.0000,0.744226,0.652496
8.0000,0.690435,0.652496
8.0000,0.507315,0.652496
8.0000,0.972842,0.652496
8.0000,1.042421,0.652496
8.0000,1.239385,0.652496
8.0000,0.878146,0.652496
8.0000,0.781727,0.652496
8.0000,0.973165,0.652496
8.0000,1.205488,0.652496
8.0000,1.188939,0.652496
8.0000,1.041892,0.652496
8.0000,1.507679,0.652496
8.0000,1.162006,0.652496
8.0000,0.822649,0.652496
8.0000,1.046074,0.652496
8.0000,0.986660,0.652496
8.0000,1.139960,0.652496
8.0000,0.565095,0.652496
8.0000,0.808202,0.652496
8.0000,0.872489,0.652496
8.0000,0.779465,0.652496
8.0000,0.858686,0.652496
8.0000,0.808076,0.652496
8.0000,0.858342,0.652496
8.0000,0.577240,0.652496
8.0000,0.880508,0.652496
8.0000,0.878250,0.652496
8.0000,1.085812,0.652496
8.0000,1.027877,0.652496
8.0000,0.996577,0.652496
8.0000,1.026014,0.652496
8.0000,1.146155,0.652496
8.0000,0.743074,0.652496
8.0000,1.112678,0.652496
8.0000,1.037755,0.652496
8.0000,1.280902,0.652496
8.0000,1.234954,0.652496
8.0000,1.164064,0.652496
8.0000,1.049961,0.652496
8.0000,1.137096,0.652496
8.0000,0.949984,0.652496
8.0000,0.579466,0.652496
8.0000,0.720330,0.652496
8.0000,1.053757,0.652496
8.0000,1.084739,0.652496
8.0000,1.022002,0.652496
8.0000,0.914122,0.652496
8.0000,0.878699,0.652496
8.0000,0.902392,0.652496
8.0000,1.012801,0.652496
8.0000,0.656965,0.652496
8.0000,0.877778,0.652496
8.0000,1.113587,0.652496
8.0000,1.265451,0.652496
8.0000,1.225785,0.652496
8.0000,0.932607,0.652496
8.0000,1.017980,0.652496
8.0000,1.071745,0.652496
8.0000,0.856371,0.652496
8.0000,1.173740,0.652496
8.0000,1.258311,0.652496
8.0000,0.703843,0.652496
8.0000,1.077165,0.652496
8.0000,0.867409,0.652496
8.0000,0.887702,0.652496
8.0000,0.989111,0.652496
8.0000,0.736165,0.652496
8.0000,0.807050,0.652496
8.0000,0.815895,0.652496
8.0000,1.207917,0.652496
8.0000,0.864732,0.652496
8.0000,1.083953,0.652496
8.0000,1.141905,0.652496
8.0000,1.154813,0.652496
8.0000,1.164281,0.652496
8.0000,0.684476,0.652496
8.0000,1.173599,0.652496
8.0000,0.969061,0.652496
8.0000,0.742673,0.652496
8.0000,1.303718,0.652496
8.0000,1.193993,0.652496
8.0000,0.516807,0.652496
8.0000,1.253975,0.652496
8.0000,1.116651,0.652496
8.0000,0.755282,0.652496
8.0000,0.840815,0.652496
8.0000,0.584434,0.652496
8.0000,1.159409,0.652496
8.0000,1.042060,0.652496
8.0000,1.051365,0.652496
8.0000,1.262801,0.652496
8.0000,1.158260,0.652496
8.0000,0.910151,0.652496
8.0000,1.054633,0.652496
8.0000,0.942738,0.652496
8.0000,0.846361,0.652496
8.0000,1.065004,0.652496
8.0000,0.676782,0.652496
8.0000,1.072192,0.652496
8.0000,1.159448,0.652496
8.0000,1.051581,0.652496
8.0000,1.004833,0.652496
8.0000,0.653354,0.652496
8.0000,0.860911,0.652496
8.0000,0.845437,0.652496
8.0000,0.885811,0.652496
8.0000,0.825868,0.652496
8.0000,0.803817,0.652496
8.0000,1.059561,0.652496
8.0000,0.955074,0.652496
8.0000,1.233565,0.652496
8.0000,0.700349,0.652496
8.0000,1.281027,0.652496
8.0000,0.922015,0.652496
8.0000,0.872832,0.652496
8.0000,0.841552,0.652496
8.0000,1.224977,0.652496
8.0000,1.257132,0.652496
8.0000,0.813982,0.652496
8.0000,0.897356,0.652496
8.0000,1.238696,0.652496
8.0000,0.580191,0.652496
8.0000,1.068325,0.652496
8.0000,1.096527,0.652496
8.0000,1.187879,0.652496
8.0000,0.731664,0.652496
8.0000,0.814803,0.652496
8.0000,1.288771,0.652496
8.0000,1.008085,0.652496
8.0000,1.211328,0.652496
8.0000,0.923312,0.652496
8.0000,1.045945,0.652496
8.0000,1.101343,0.652496
8.0000,0.960570,0.652496
8.0000,0.959744,0.652496
8.0000,0.926139,0.652496
8.0000,1.074892,0.652496
8.0000,0.906454,0.652496
8.0000,1.030072,0.652496
8.0000,1.049959,0.652496
8.0000,0.442044,0.652496
8.0000,0.867871,0.652496
8.0000,1.119906,0.652496
8.0000,1.228465,0.652496
8.0000,0.962022,0.652496
8.0000,0.882234,0.652496
8.0000,1.017911,0.652496
8.0000,0.960039,0.652496
8.0000,1.101999,0.652496
8.0000,1.033774,0.652496
8.0000,1.567421,0.652496
8.0000,1.156969,0.652496
8.0000,0.857192,0.652496
8.0000,1.072083,0.652496
8.0000,0.827424,0.652496
8.0000,1.043348,0.652496
8.0000,1.126800,0.652496
8.0000,0.907825,0.652496
8.0000,0.799575,0.652496
8.0000,0.762343,0.652496
8.0000,0.988386,0.652496
8.0000,0.907793,0.652496
8.0000,0.691163,0.652496
8.0000,1.275905,0.652496
8.0000,0.892052,0.652496
8.0000,1.032495,0.652496
8.0000,0.505043,0.652496
8.0000,0.976850,0.652496
8.0000,0.989894,0.652496
8.0000,1.247221,0.652496
8.0000,1.001818,0.652496
8.0000,0.957281,0.652496
8.0000,1.001056,0.652496
8.0000,0.890439,0.652496
8.0000,0.467194,0.652496
8.0000,1.198353,0.652496
8.0000,1.255902,0.652496
8.0000,0.933344,0.652496
8.0000,0.916816,0.652496
8.0000,1.049688,0.652496
8.0000,1.446891,0.652496
8.0000,1.075150,0.652496
8.0000,0.934686,0.652496
8.0000,0.946242,0.652496
8.0000,0.829318,0.652496
8.0000,1.396819,0.652496
8.0000,1.035094,0.652496
8.0000,1.168110,0.652496
8.0000,1.165421,0.652496
8.0000,1.027158,0.652496
8.0000,1.247937,0.652496
8.0000,0.999935,0.652496
8.0000,0.713841,0.652496
8.0000,0.779973,0.652496
8.0000,0.952006,0.652496
8.0000,0.886700,0.652496
8.0000,1.186861,0.652496
8.0000,1.073509,0.652496
8.0000,0.984302,0.652496
8.0000,1.069392,0.652496
8.0000,1.011183,0.652496
8.0000,1.072623,0.652496
8.0000,1.086956,0.652496
8.0000,1.146762,0.652496
8.0000,1.232101,0.652496
8.0000,0.936409,0.652496
8.0000,1.066919,0.652496
8.0000,0.944982,0.652496
8.0000,0.870073,0.652496
8.0000,1.015050,0.652496
8.0000,1.174393,0.652496
8.0000,0.768189,0.652496
8.0000,0.934328,0.652496
8.0000,1.191307,0.652496
8.0000,0.771048,0.652496
8.0000,0.679266,0.652496
8.0000,1.090679,0.652496
8.0000,1.036083,0.652496
8.0000,0.897437,0.652496
8.0000,1.052737,0.652496
8.0000,0.912501,0.652496
8.0000,0.862702,0.652496
8.0000,1.145314,0.652496
8.0000,1.019853,0.652496
8.0000,0.862476,0.652496
8.0000,0.751105,0.652496
8.0000,0.842141,0.652496
8.0000,0.929208,0.652496
8.0000,1.153558,0.652496
8.0000,1.059566,0.652496
8.0000,1.292111,0.652496
8.0000,0.479081,0.652496
8.0000,0.877819,0.652496
8.0000,1.248424,0.652496
8.0000,0.830181,0.652496
8.0000,0.768934,0.652496
8.0000,1.025955,0.652496
8.0000,0.641891,0.652496
8.0000,0.873975,0.652496
8.0000,1.106436,0.652496
8.0000,0.943153,0.652496
8.0000,1.216112,0.652496
8.0000,0.629878,0.652496
8.0000,0.457996,0.652496
8.0000,1.190122,0.652496
8.0000,1.186024,0.652496
8.0000,1.038789,0.652496
8.0000,0.838124,0.652496
8.0000,1.079585,0.652496
8.0000,0.818591,0.652496
8.0000,0.958000,0.652496
8.0000,1.024094,0.652496
8.0000,1.040059,0.652496
8.0000,1.016692,0.652496
8.0000,1.216465,0.652496
8.0000,0.306859,0.652496
8.0000,1.317853,0.652496
8.0000,0.760699,0.652496
8.0000,1.095422,0.652496
8.0000,0.905922,0.652496
8.0000,1.220696,0.652496
8.0000,1.017561,0.652496
8.0000,0.948284,0.652496
8.0000,1.204106,0.652496
8.0000,0.913161,0.652496
8.0000,1.078241,0.652496
8.0000,0.906183,0.652496
8.0000,1.107001,0.652496
8.0000,0.725277,0.652496
8.0000,1.235287,0.652496
8.0000,0.872604,0.652496
8.0000,1.028198,0.652496
8.0000,0.946287,0.652496
8.0000,0.848942,0.652496
8.0000,0.857464,0.652496
8.0000,1.222036,0.652496
8.0000,0.867308,0.652496
8.0000,0.971123,0.652496
8.0000,1.087548,0.652496
8.0000,0.553812,0.652496
8.0000,1.101307,0.652496
8.0000,0.920556,0.652496
8.0000,1.212043,0.652496
8.0000,1.298759,0.652496
8.0000,0.967907,0.652496
8.0000,1.079924,0.652496
8.0000,0.735574,0.652496
8.0000,0.620600,0.652496
8.0000,1.335066,0.652496
8.0000,0.925965,0.652496
8.0000,1.133829,0.652496
8.0000,0.627063,0.652496
8.0000,0.966831,0.652496
8.0000,0.743564,0.652496
8.0000,1.101584,0.652496
8.0000,0.790400,0.652496
8.0000,1.211492,0.652496
8.0000,1.166960,0.652496
8.0000,0.655438,0.652496
8.0000,0.866517,0.652496
8.0000,0.864650,0.652496
8.0000,1.320873,0.652496
8.0000,0.923856,0.652496
8.0000,0.782977,0.652496
8.0000,1.308358,0.652496
8.0000,1.368337,0.652496
8.0000,0.706015,0.652496
8.0000,1.053750,0.652496
8.0000,0.910439,0.652496
8.0000,0.764465,0.652496
8.0000,1.149284,0.652496
8.0000,0.765559,0.652496
8.0000,0.953519,0.652496
8.0000,0.912941,0.652496
8.0000,0.923854,0.652496
8.0000,1.631875,0.652496
8.0000,0.991860,0.652496
8.0000,1.199536,0.652496
8.0000,1.076970,0.652496
8.0000,0.655916,0.652496
8.0000,0.854595,0.652496
8.0000,1.152869,0.652496
8.0000,1.028298,0.652496
8.0000,0.682585,0.652496
8.0000,0.894517,0.652496
8.0000,1.086490,0.652496
8.0000,1.317556,0.652496
8.0000,0.794038,0.652496
8.0000,0.611714,0.652496
8.0000,0.954756,0.652496
8.0000,1.111418,0.652496
8.0000,1.015146,0.652496
8.0000,0.603455,0.652496
8.0000,0.744256,0.652496
8.0000,0.914565,0.652496
8.0000,1.010737,0.652496
8.0000,0.885744,0.652496
8.0000,1.055524,0.652496
8.0000,0.515322,0.652496
8.0000,1.184740,0.652496
8.0000,1.030458,0.652496
8.0000,0.727677,0.652496
8.0000,1.240035,0.652496
8.0000,1.015962,0.652496
8.0000,0.400206,0.652496
8.0000,1.018565,0.652496
8.0000,1.336152,0.652496
8.0000,0.846258,0.652496
8.0000,0.837678,0.652496
8.0000,0.954753,0.652496
8.0000,1.126385,0.652496
8.0000,0.916088,0.652496
8.0000,0.842449,0.652496
8.0000,0.916757,0.652496
8.0000,1.233023,0.652496
8.0000,0.835647,0.652496
8.0000,1.087885,0.652496
8.0000,1.114814,0.652496
8.0000,1.436422,0.652496
8.0000,1.041331,0.652496
8.0000,0.896477,0.652496
8.0000,0.847579,0.652496
8.0000,0.921195,0.652496
8.0000,0.752138,0.652496
8.0000,0.884419,0.652496
8.0000,1.112143,0.652496
8.0000,1.113868,0.652496
8.0000,0.879795,0.652496
8.0000,0.739617,0.652496
8.0000,0.839391,0.652496
8.0000,1.036565,0.652496
8.0000,1.092548,0.652496
8.0000,0.849142,0.652496
8.0000,1.007191,0.652496
8.0000,1.277336,0.652496
8.0000,1.215311,0.652496
8.0000,1.139809,0.652496
8.0000,0.916918,0.652496
8.0000,0.829460,0.652496
8.0000,0.914946,0.652496
8.0000,0.953707,0.652496
8.0000,0.841243,0.652496
8.0000,0.613947,0.652496
8.0000,1.517432,0.652496
8.0000,1.005141,0.652496
8.0000,1.279275,0.652496
8.0000,0.619879,0.652496
8.0000,1.208484,0.652496
8.0000,0.885642,0.652496
8.0000,0.727726,0.652496
8.0000,1.042181,0.652496
8.0000,0.872738,0.652496
8.0000,0.951545,0.652496
8.0000,1.252593,0.652496
8.0000,0.672612,0.652496
8.0000,1.115855,0.652496
8.0000,1.180586,0.652496
8.0000,1.100574,0.652496
8.0000,0.969618,0.652496
8.0000,0.846502,0.652496
8.0000,1.127409,0.652496
8.0000,1.369404,0.652496
8.0000,1.163705,0.652496
8.0000,1.056940,0.652496
8.0000,1.318227,0.652496
8.0000,0.974079,0.652496
8.0000,0.812221,0.652496
8.0000,0.846709,0.652496
8.0000,1.167844,0.652496
8.0000,0.899740,0.652496
8.0000,0.831649,0.652496
8.0000,0.726559,0.652496
8.0000,0.858156,0.652496
8.0000,0.816456,0.652496
8.0000,0.860610,0.652496
8.0000,0.941822,0.652496
8.0000,0.942111,0.652496
8.0000,0.979795,0.652496
8.0000,1.412533,0.652496
8.0000,1.134740,0.652496
8.0000,1.002694,0.652496
8.0000,1.478854,0.652496
8.0000,1.319454,0.652496
8.0000,1.043434,0.652496
8.0000,0.964609,0.652496
8.0000,0.881461,0.652496
8.0000,1.010669,0.652496
8.0000,0.985031,0.652496
8.0000,0.965460,0.652496
8.0000,0.741642,0.652496
8.0000,0.940780,0.652496
8.0000,1.104937,0.652496
8.0000,0.772504,0.652496
8.0000,0.950475,0.652496
8.0000,0.857311,0.652496
8.0000,0.760141,0.652496
8.0000,0.992687,0.652496
8.0000,1.014465,0.652496
8.0000,0.818440,0.652496
8.0000,0.970802,0.652496
8.0000,0.995127,0.652496
8.0000,1.081532,0.652496
8.0000,0.852440,0.652496
8.0000,1.182770,0.652496
8.0000,0.846836,0.652496
8.0000,1.086220,0.652496
8.0000,0.908249,0.652496
8.0000,1.128399,0.652496
8.0000,0.894700,0.652496
8.0000,1.138901,0.652496
8.0000,0.802413,0.652496
8.0000,0.912474,0.652496
8.0000,1.053064,0.652496
8.0000,0.825234,0.652496
8.0000,0.853391,0.652496
8.0000,1.100291,0.652496
8.0000,0.752439,0.652496
8.0000,1.072174,0.652496
8.0000,1.158596,0.652496
8.0000,1.064779,0.652496
8.0000,0.875393,0.652496
8.0000,1.130036,0.652496
8.0000,0.579860,0.652496
8.0000,1.035977,0.652496
8.0000,1.600536,0.652496
8.0000,0.483861,0.652496
8.0000,1.202338,0.652496
8.0000,1.471588,0.652496
8.0000,1.102434,0.652496
8.0000,0.929376,0.652496
8.0000,0.696030,0.652496
8.0000,0.983005,0.652496
8.0000,0.865915,0.652496
8.0000,0.913084,0.652496
8.0000,0.806769,0.652496
8.0000,1.004480,0.652496
8.0000,0.206200,0.652496
8.0000,0.947766,0.652496
8.0000,0.977170,0.652496
8.0000,0.948718,0.652496
8.0000,0.982764,0.652496
8.0000,1.037344,0.652496
8.0000,1.444503,0.652496
8.0000,0.922919,0.652496
8.0000,1.090674,0.652496
8.0000,1.062751,0.652496
8.0000,0.882887,0.652496
8.0000,1.102656,0.652496
8.0000,1.170601,0.652496
8.0000,0.685466,0.652496
8.0000,1.058794,0.652496
8.0000,0.955673,0.652496
8.0000,0.676687,0.652496
8.0000,1.145718,0.652496
8.0000,1.253262,0.652496
8.0000,1.181587,0.652496
8.0000,1.051551,0.652496
8.0000,1.118127,0.652496
8.0000,0.422948,0.652496
8.0000,1.127122,0.652496
8.0000,1.049303,0.652496
8.0000,1.004457,0.652496
8.0000,0.475399,0.652496
8.0000,0.979515,0.652496
8.0000,0.750903,0.652496
8.0000,0.953575,0.652496
8.0000,0.686594,0.652496
8.0000,0.637953,0.652496
8.0000,0.980569,0.652496
8.0000,0.958890,0.652496
8.0000,1.090090,0.652496
8.0000,0.928251,0.652496
8.0000,1.073813,0.652496
8.0000,0.993172,0.652496
8.0000,0.922426,0.652496
8.0000,1.049156,0.652496
8.0000,0.865420,0.652496
8.0000,1.078949,0.652496
8.0000,0.990859,0.652496
8.0000,0.711130,0.652496
8.0000,0.889693,0.652496
8.0000,0.928465,0.652496
8.0000,0.878670,0.652496
8.0000,0.709565,0.652496
8.0000,0.966437,0.652496
8.0000,0.838593,0.652496
8.0000,0.953954,0.652496
8.0000,0.707625,0.652496
8.0000,1.192421,0.652496
8.0000,0.986591,0.652496
8.0000,1.077838,0.652496
8.0000,0.729450,0.652496
8.0000,0.958632,0.652496
8.0000,1.000073,0.652496
8.0000,0.599880,0.652496
8.0000,0.819068,0.652496
8.0000,1.057301,0.652496
8.0000,1.068375,0.652496
